Epoch,Loss,Accuracy,Precision,Recall,F1-score,Test-F1-score
252,0.13929082511489924,0.9852171172735219,0.8987715302007571,0.9482839207521134,0.922864107928612,0.6621283013701313
253,0.14103177219950608,0.9849730435956221,0.8972181017204579,0.9473911378638572,0.9216222710589337,0.6492011538618331
254,0.14364277535291373,0.9843910261058261,0.8938155360336133,0.94487017345291,0.9186340397487883,0.6599368840967474
255,0.1347914781331052,0.9859396155283655,0.9036069864576337,0.9506363459551087,0.9265252610269429,0.6612508954797884
256,0.13242807255359995,0.9863987799395671,0.9070288752959544,0.9517001530658508,0.9288277164478425,0.655049414308358
257,0.131367099212829,0.9866166103541992,0.9085416797822968,0.9523548163392025,0.9299324775869605,0.6625538974871225
258,0.13175079065834416,0.9865377518199724,0.907901445745731,0.9522363639797474,0.9295405609506537,0.6534933686855794
259,0.13155310789770835,0.9866152971610804,0.908465564710722,0.9524368218188252,0.9299316949112698,0.6605913177534167
260,0.1331894717247017,0.9863285781803705,0.9064684561486163,0.9515840752758393,0.9284785365563486,0.6604845394054563
261,0.13339411356860414,0.9863252308253617,0.9064283976936174,0.9515957824554219,0.9284630948924286,0.6452436360835575
262,0.1320490526422015,0.9865473252552971,0.9079994281364753,0.952224656800165,0.929586334069479,0.6559840296858434
263,0.1332820864780894,0.986344073859172,0.9066557353741826,0.9515275826120992,0.9285498710395378,0.6596597219530831
264,0.13197507877957146,0.9866101370845901,0.9085571048839409,0.9522578455498304,0.9298943251225407,0.659039123126396
265,0.1312099110204576,0.9867626940765535,0.9097500901877804,0.9525481504699493,0.9306573425018964,0.6581235511777869
266,0.13062356504789902,0.9868908411258385,0.9105858174402377,0.9530063319274777,0.9313132705332895,0.6616460844389072
267,0.13270710396638136,0.9864672616732671,0.9076448088571327,0.951725003211191,0.9291624000964834,0.654456146606609
268,0.1334615510228188,0.9862615795824281,0.905887555240255,0.951533546646981,0.9281496774482684,0.6600144997177839
269,0.13139601132137113,0.9867272430121234,0.9092963008797952,0.9527063078394036,0.9304952823230541,0.6576311254375568
270,0.13246613971868937,0.9865167098314103,0.9079835124315213,0.951879792005388,0.9294136347502272,0.6496977418359682
271,0.137336516536953,0.985633832073437,0.902191431728885,0.9488100259402383,0.9249136700515342,0.6533293232792309
272,0.13628566865570782,0.9857434141768663,0.9025085894296448,0.9497130802219018,0.9255093236817602,0.6601750693920742
273,0.12936046611105978,0.9869626084172239,0.9108697980218411,0.9534977021346717,0.931696416382271,0.6522583940230462
274,0.12745735125560967,0.9873359002980114,0.9135821706112666,0.9544862409163055,0.9335863787577741,0.6584784470355876
275,0.12709264268450982,0.9873557784369859,0.9135175894981901,0.9548032735483014,0.933704271197362,0.6583968552908595
276,0.1268198415436192,0.9874305017003328,0.9142089970590924,0.9548152016180648,0.9340709964759586,0.6589234663067497
277,0.12742133946672604,0.9873565560533032,0.9137363057936291,0.9545362173197119,0.9336907610314682,0.6601368418460603
278,0.12797339218405057,0.987323473886264,0.9133176103187381,0.9546733901219899,0.9335377087955843,0.654700527479513
279,0.12857100168730048,0.9871187239050503,0.912059886639842,0.9538387565738299,0.9324815914920975,0.6644531996621226
280,0.12607739044408592,0.9876298289664324,0.9157108239929105,0.9552827709082772,0.9350783195394615,0.6604760119838076
281,0.12594645894120002,0.9876371673985667,0.9156212649261397,0.955481848183725,0.9351269765073383,0.6471049647682329
282,0.1285248502606973,0.9871906199408591,0.9125556393046559,0.9540630705524342,0.9328478608805932,0.658156658509605
283,0.1265002798359349,0.9875662601199297,0.9151673732533889,0.9552142397296834,0.9347620834161386,0.6600783810834125
284,0.12830426144310728,0.9872364941538084,0.9130472078324514,0.9539846545382495,0.9330671240234143,0.6575613132274176
285,0.13242319870910876,0.9864652944584775,0.9079596050698903,0.9512969732633421,0.9291232143147046,0.6494227464811526
286,0.12705183087413843,0.987409598755748,0.9139048789173074,0.9549514356370743,0.9339773950100685,0.6587480248294222
287,0.12410589144878953,0.9878902634856591,0.9175456780379678,0.9560590894487055,0.9364065470961866,0.6612411550735847
288,0.125146754668408,0.9877321035363889,0.9163612593514526,0.9556747957566555,0.9356052272395339,0.6612584887529629
289,0.12572200313170323,0.9876545993934963,0.9157690252324029,0.9555022805254492,0.9352138189173501,0.6553070038999096
290,0.12467696750662076,0.9878219825932596,0.9170336246534737,0.9558937531483753,0.936060547379118,0.6559580368278867
291,0.12518945320275915,0.9877661023637229,0.9165709896779,0.9558133491225634,0.9357809389859219,0.660004856920979
292,0.12857376659575176,0.9871913821078457,0.9127877430325662,0.9537781774417449,0.9328328781654154,0.6527748656104732
293,0.1273324850675552,0.9873207290551568,0.9138226097716169,0.9540030988683464,0.9334806748889501,0.6538257679646173
294,0.12393152510943117,0.9879752348051094,0.9180585085927131,0.9564204657844976,0.9368469408384726,0.6565099853911536
295,0.1264996847735261,0.987481319699141,0.9146652735191897,0.9548415979946706,0.9343217344690252,0.6580345952752886
296,0.12831026195194523,0.9872358864801299,0.9134562682524231,0.9534605925842969,0.9330298237677852,0.6597680206321929
297,0.12496230803490328,0.9877021936319424,0.9161641227224304,0.9555687684698705,0.9354516625590548,0.6596174118224406
298,0.12497606985973862,0.9877402144350637,0.916676345373857,0.9553761522322113,0.9356262399750795,0.6572654161621239
299,0.124932661652565,0.9877776893618297,0.9166975136722103,0.9557917018848449,0.9358364998067147,0.6617742888007372
300,0.12164530031523614,0.988249599470949,0.9198862030692719,0.9573758710390111,0.9382566952869834,0.6639711521510252
301,0.12041471237843891,0.988482081000965,0.9216657240798727,0.9579042955740344,0.9394356655486864,0.6542358775411907
302,0.12360995194580998,0.9879834692984306,0.9181908208037125,0.9563525972764462,0.9368832621336197,0.6537372976393381
303,0.1222965178905793,0.9882055225301505,0.9196781271229975,0.9571159937412976,0.9380236593645109,0.6553088814806379
304,0.12149066248070198,0.988335806736864,0.9205819079939348,0.957526794255044,0.9386909736961191,0.6582849653180485
305,0.1205500275940908,0.9884872513770091,0.9216894843001936,0.9579356067571632,0.9394630658905803,0.6594061311180799
306,0.12289227201851873,0.9880575951876529,0.9185739074446544,0.9567481563677173,0.9372724924363633,0.6524198958915817
307,0.12747207460699056,0.9872428644278788,0.9137064110694746,0.9532276638886413,0.9330487234514372,0.6516873469318925
308,0.12418047738364443,0.9878150818921648,0.9170656523845675,0.9557723739940247,0.9360190292406978,0.6580901506201247
309,0.12085340409025028,0.9883996073233289,0.9211450446519945,0.9575795870082556,0.9390090240665692,0.6575917886568763
310,0.11984273963017926,0.9885774754689346,0.922372841206258,0.958151250796171,0.93992169019343,0.6593553355634967
311,0.11855771643614191,0.988810734615268,0.9240275104434453,0.9588498159929572,0.9411166579163268,0.6567654892215052
312,0.11839099174159556,0.9888075314540136,0.9238734506959569,0.9590009600991709,0.9411095303519532,0.6583911498468324
313,0.11961481663978325,0.9886176694779231,0.9226166732298923,0.9583220541284762,0.9401304706024003,0.6580929771009293
314,0.11836369107715845,0.9888739275280544,0.9245314861994691,0.9589717473727598,0.9414367429997194,0.657831456373088
315,0.12012491672427827,0.9885815643918221,0.9223666877133125,0.9582066942315524,0.9399451711786398,0.6539141790673
316,0.11915733002507783,0.9887413877190426,0.9233119604254433,0.958915862157017,0.9407771726129195,0.6538792207914375
317,0.12348422699299141,0.9879155746393014,0.9176068013567783,0.9562810288578664,0.9365448261520793,0.6541985794082849
318,0.1193643432020177,0.988741521613243,0.923493471737905,0.9586948615311246,0.9407649918592089,0.6538278683273696
319,0.11769611850340733,0.9889485477958625,0.9248615161203434,0.959439813665879,0.9418333964599134,0.6557135372711042
320,0.11831383523594016,0.9888949231686239,0.924474930660156,0.9592860188774958,0.941558827836084,0.6457612459811116
321,0.1229137824672573,0.9880062313124894,0.9183362497506614,0.9564394623400465,0.9370006484449278,0.6563969132905025
322,0.12009441993146572,0.9885555683178472,0.9222650665588134,0.958027276182196,0.939806081798241,0.6575687130444129
323,0.1201416625166839,0.9884996211412104,0.9220315318740108,0.9576593283635252,0.9395077842032747,0.6543720029496821
324,0.11734305629431398,0.9889587701030812,0.9248271701623811,0.9596010634978644,0.941893270528813,0.6529149785490987
325,0.116943195703216,0.9890613021618846,0.9256963784035276,0.9597371870717837,0.9424094856055775,0.657840375200296
326,0.11713334132799241,0.9890310832708219,0.9254438845370614,0.959692401587626,0.9422570353379855,0.6570864182055831
327,0.11621943217604308,0.9892045895553625,0.926736916682164,0.9601415817702869,0.9431435567238823,0.6594114335973048
328,0.1156587746305607,0.9892718713910363,0.9271816719869813,0.9603852236397113,0.9434914115827603,0.6559195350918484
329,0.11559796284111042,0.9893231013719994,0.9277389284850782,0.9603062554000746,0.9437417112752489,0.6555771735870675
330,0.11498262728200447,0.9893708861521922,0.9277105947825471,0.9608962530729965,0.9440118630035327,0.6555584515392612
331,0.11514048374727409,0.9894177491223132,0.9282452016634862,0.9607943674771017,0.944239364770606,0.6511488885092617
332,0.11565490574086451,0.9893407599571143,0.9276605346093653,0.9606065003783296,0.9438461014027073,0.652652209134797
333,0.11764422460707692,0.9889985521299148,0.9254121788497282,0.9593516232611939,0.9420763227422345,0.6508937080943702
334,0.115709850539496,0.9893098715950499,0.9273828146221424,0.9605835830220715,0.9436912733345237,0.6600149493501994
335,0.11585955764606314,0.9893178537493013,0.9275058193891333,0.9605274216936026,0.9437278474956854,0.6517381892375989
336,0.11532726307522576,0.9894045141955867,0.9281675986398364,0.9607343405704688,0.9441702264236352,0.6526516708784149
337,0.11465418684193387,0.9894947331377352,0.9287359549392604,0.9610961034640771,0.9446389730453051,0.6550238219301575
338,0.11532473313117605,0.9893391480769332,0.9277004289914461,0.9605394602084563,0.943834387140478,0.6460372452709484
339,0.11563965479398995,0.9892643269678245,0.9271956634673099,0.960280466471466,0.9434480999275892,0.6546510856407385
340,0.1167199422889,0.9891294337107529,0.9264368955874133,0.9596306075595468,0.9427416563773509,0.6417625228306066
341,0.11642150948391448,0.9891327656164308,0.926349290037543,0.959775842853424,0.9427663680613815,0.6601074711878048
342,0.11527541316945276,0.989330017522425,0.9276377525548616,0.9605091430311412,0.9437873131934186,0.6572884226660485
343,0.11471852984510342,0.9894153956742533,0.9282736594260045,0.9607326286715676,0.9442242713178897,0.656032862168851
344,0.115006033060043,0.9893391429271563,0.9278490234644371,0.9603596003787384,0.9438244335231009,0.6502289909112368
345,0.11480048263691506,0.9893923710215707,0.9279069525614735,0.9609084020329407,0.9441193760441046,0.6586111990835966
346,0.11202871179926106,0.9898220787086963,0.9311102396827625,0.9620371508568385,0.9463210805395506,0.6580680982710476
347,0.11091263133359726,0.9899778079632525,0.9320456901595225,0.9627198671831521,0.9471344880233384,0.6534024152420779
348,0.1112559902459142,0.9899855120295493,0.9321974239870398,0.9626276455326673,0.947168185453363,0.6571220123959082
349,0.11168520375483762,0.9899220358790315,0.931804298105727,0.9623632952087926,0.9468372893505037,0.6485925659682191
350,0.11231580827475558,0.9898791073384898,0.9314418732686657,0.9623001758396285,0.9466196083599485,0.6582743944686568
351,0.11118281043242573,0.990032488294763,0.9325777235921879,0.9627167194980757,0.9474075862004689,0.6599522283903114
352,0.11089535487308656,0.9900451464464727,0.9325698828959172,0.9628723918529958,0.9474789136830979,0.6584807672158959
353,0.11135605002710762,0.9899970166312252,0.9322826789579459,0.9626588462707055,0.9472272955921701,0.6565884749428308
354,0.11594453867715646,0.9891580355718576,0.926747840890273,0.9595862638557507,0.9428812170005435,0.6570354181761646
355,0.11219404233152654,0.9898488317998808,0.9312696989405386,0.9621558793290196,0.9464608763714949,0.6558726974844268
356,0.11152954085295734,0.9899613698752716,0.9320169044470553,0.9625641396056868,0.947044258194384,0.6526335573658181
357,0.11226829556080531,0.9898164448527279,0.9310727097355517,0.96201688418275,0.9462918924121883,0.6531958759014688
358,0.1110718778442501,0.9900199125394844,0.9324737728924053,0.9626954035956283,0.947343621111981,0.6551115837387386
359,0.10996935881091899,0.9902083943753559,0.9338306327207379,0.9632561885421391,0.9483152019575671,0.6601995058948035
360,0.11007306960755281,0.9901357052738989,0.9331753331875957,0.9631968243060487,0.9479484434479137,0.6542216349096307
361,0.10925184526653946,0.9902902706788675,0.9343405515131298,0.9635950340794893,0.948742330784658,0.6598749619059876
362,0.10926691774088096,0.9903013066508422,0.9344236767047636,0.9636236393579032,0.9487990488206648,0.6509932910520769
363,0.1106180000216813,0.990140638760204,0.9333043072856664,0.9631001848519478,0.9479681730312179,0.6603168741031081
364,0.11327266040436341,0.9896560396007135,0.9302201492459541,0.9611810909611407,0.9454472154077288,0.6490880054129414
365,0.11913610835160528,0.9886158979546569,0.9228309783568196,0.9580380998010553,0.9401050261386739,0.6541757022084884
366,0.11119153358624631,0.9899322169880347,0.9317783109446034,0.9625121751906531,0.946895922697176,0.6552539286630978
367,0.1097300099133642,0.9901691736742084,0.9335449767621681,0.963143203214659,0.9481131466477049,0.6586272921878047
368,0.10773878631927575,0.9904681645733578,0.9355396111782763,0.9642241845369584,0.9496653433705212,0.6565338567566094
369,0.10706983896278628,0.9906587217693348,0.9370903307611608,0.9645863339883831,0.9506395524750431,0.6564486101563198
370,0.10921483955815475,0.9901935527182253,0.93388217183634,0.9630236464042999,0.9482290641798309,0.6542973776973721
371,0.10820219428793118,0.9904496871737102,0.9356000493968397,0.9639398988742663,0.9495585684556845,0.6526567586278005
372,0.1068196029696021,0.990647773343568,0.9369383194118281,0.9646395132994112,0.9505871480846614,0.6576211989614316
373,0.10702102100150283,0.9906292495959279,0.936968158678455,0.9643913984038255,0.9504820163466532,0.659600427745116
374,0.11279938400113036,0.9896424132909398,0.9298809637179446,0.9614306968654468,0.9453926833756101,0.6514916421301501
375,0.10874454053545576,0.9904049201628021,0.935235906812347,0.9638551322673836,0.9493298742525169,0.6584023063081147
376,0.10799600564525777,0.990513168474005,0.9360480835623834,0.9641412402740673,0.9498869917023877,0.659908468972864
377,0.10787419663526299,0.9904415814248123,0.9353298545077484,0.9641662560870431,0.9495291714440927,0.6559221964946398
378,0.1074559822819143,0.9905841684486268,0.9364379549113347,0.9644979779160624,0.9502608671429055,0.6561847214102609
379,0.10712297206538707,0.990634265478664,0.936723188561059,0.9647377542073229,0.9505240995701041,0.6490412777941087
380,0.1065225326368269,0.9907013773716988,0.9373749076176895,0.9647416197854869,0.950861394339463,0.6545606820245521
381,0.10755890030464071,0.9905312699399363,0.9359910496556529,0.9644169664422533,0.9499914135065406,0.6555729025628851
382,0.10603555601160482,0.9907487501697366,0.9374836031908627,0.9651580529988437,0.9511195618265355,0.6582724480812909
383,0.10559886069390972,0.9908432125280807,0.9382133583269934,0.9653851833272533,0.9516053465154344,0.6567028730965759
384,0.10593357034569802,0.9908012212469415,0.938146739165448,0.9649813408542022,0.9513748525727435,0.6550242689368839
385,0.10660150159160403,0.9906876326170556,0.9372025021775313,0.9647865709372802,0.9507945141545177,0.6541731768992034
386,0.10682490196912436,0.9906505542231138,0.936923741726882,0.9646886613646397,0.9506035075684713,0.6591583296467989
387,0.10608298102559427,0.9907622786337485,0.9377749990608414,0.9649707933480689,0.9511785425420101,0.6567026786145405
388,0.10494504009456326,0.990957403681868,0.9391571963593457,0.9655887888514075,0.9521896009386949,0.6537018912058246
389,0.10923553616651949,0.9902610353951996,0.9345644283836486,0.962992279998626,0.9485654112145524,0.6570576660171501
390,0.10931621490904905,0.9902391385436662,0.9341452762472289,0.9632370815414998,0.9484681523831803,0.6589638187437658
391,0.10574586387231664,0.9907832021774411,0.9379125287998322,0.9650494854749796,0.9512875155143297,0.6567524056244088
392,0.10457972636963479,0.9909605398960223,0.939170555623201,0.9656091107480412,0.9522063481323549,0.6507238526316586
393,0.1040613351143756,0.9910355566966546,0.9395980465367215,0.9659688856300224,0.9526009951497234,0.6516948413870296
394,0.10314937832582029,0.9911679368625812,0.9406567008708674,0.9662490848243697,0.9532811564877688,0.655450031955407
395,0.10363369875881229,0.9911193126687479,0.9403562635534521,0.9660427733955007,0.9530264705513822,0.6515586110418405
396,0.10412811386496873,0.9910422050586795,0.9396287759073735,0.9660091428654736,0.9526363633764501,0.6548140346101302
397,0.10311121502615049,0.9912280553585365,0.941075542375745,0.9664491008830858,0.9535935643151651,0.6540168207176399
398,0.10394072327813048,0.9910898868433334,0.9399776754677504,0.9661476962313815,0.9528830360749663,0.6605617174234788
399,0.10378378244101841,0.9911341852245401,0.9403361278601909,0.9662365493066092,0.9531104124728625,0.6475863952111596
400,0.10371025002026815,0.9911653671238899,0.9405562954742507,0.9663367230036028,0.9532722387273784,0.6546616061407257
401,0.10821269167401398,0.9904151476197978,0.9354764871849426,0.9636882497357877,0.9493728280422138,0.6535838146141817
402,0.10611625203506324,0.9907100083978443,0.9371215806331644,0.9651390564432948,0.9509239906209422,0.6505214229173875
403,0.10313861534963399,0.9912077909862919,0.9408333234332564,0.9664993533992182,0.9534936508976374,0.6561561944296387
404,0.10276018780959906,0.9912438085261849,0.9412359663987935,0.9664425846227521,0.953672744938327,0.6530571996520225
405,0.1024577191194916,0.991319160062318,0.9417186195937599,0.9667429400460976,0.9540667166217631,0.6559796750644793
406,0.10282486624955488,0.991274480597618,0.9415104403565933,0.9664741166960616,0.953828968730638,0.6518210513842414
407,0.10377237201741121,0.99111209783126,0.9402063280624469,0.9661351054910758,0.952994383857823,0.6552890427854148
408,0.10362135558677812,0.9910817089975584,0.940019745152969,0.9660048907294931,0.9528351880715743,0.656754073212916
409,0.10518548002019726,0.9908309354598643,0.9382522632650474,0.9651985863470209,0.9515346911372908,0.6457293407532609
410,0.11034079693318057,0.9899826642029035,0.9326762442486859,0.9620233452205385,0.9471225153441909,0.649857265649891
411,0.10350413630513168,0.9911466785833878,0.9406257111037793,0.9660418898347775,0.9531643996411089,0.6516203863998338
412,0.10524259145168281,0.990840678837828,0.938611862307017,0.9648886774233558,0.9515689011189616,0.6582385373826306
413,0.10123553729523224,0.9914208990554733,0.942548134621427,0.9669426247695425,0.9545895551263791,0.650034923580043
414,0.10043177186358329,0.9915770454419612,0.943627780485209,0.9674750805503656,0.9554026437277111,0.6563339852368022
415,0.09960646991620488,0.991704481822029,0.9445665092160459,0.9678443537101212,0.9560637626264348,0.6572926993389185
416,0.09975471576510092,0.9916714820514206,0.9442792349273944,0.9677995682259636,0.9558947406773575,0.6551431358314088
417,0.09952684926657343,0.9916907061687241,0.9444230248715458,0.9678528027595369,0.9559943794770457,0.6560411208599548
418,0.10078847444443047,0.991560396213126,0.9434235655216557,0.9675212465981532,0.955320465975193,0.6566010378927389
419,0.10300442918813775,0.9912272004955651,0.9410109870636186,0.9665144843766031,0.9535922456310055,0.6515899663305655
420,0.10270024038791013,0.9912815151929131,0.9414751741326527,0.9665955510729575,0.9538700036018816,0.6562906898824863
